vendor_id,vendor_name,category,contract_start_date,contract_end_date,data_sensitivity,access_scope,access_type,systems_accessed,soc2_type2,soc2_expiry,iso27001,iso27001_expiry,gdpr_dpa,breach_history,breach_count,financial_rating,annual_spend,risk_score,risk_level,assessment_date,next_assessment_due,notes
VND-0316,Davis Inc,Software Vendor,2024-10-02,2026-01-10,MEDIUM,2,full_admin,"Core Banking System, CRM Platform, Document Management System, ERP System",TRUE,2024-05-20,FALSE,NULL,TRUE,None,0,A,1331729.59,12.1,LOW,2024-10-16,2025-10-16,Contract renewal pending legal review; vendor requested expanded access for Core Banking System integration.
VND-0317,Thompson-Mitchell,HR Platform,2020-03-09,2023-12-09,MEDIUM,10,read_write,"Benefits Portal, Payroll System",FALSE,NULL,TRUE,2020-06-16,TRUE,None,0,A-,3071967.24,5.8,LOW,2024-07-12,2025-07-12,Vendor relationship under active monitoring following a prior incident; quarterly check-ins scheduled.
VND-0318,Clark Ltd,IT Services,2024-04-16,2027-11-12,MEDIUM,4,read_write,"Network Monitoring Tool, Asset Management DB",TRUE,2028-06-02,TRUE,2028-08-06,TRUE,None,0,A-,3381186.45,20.9,LOW,2025-06-26,2026-06-26,Contract renewal pending legal review; vendor requested expanded access for Network Monitoring Tool integration.
VND-0319,Burke-Russell,Consulting,2023-05-19,2026-08-10,MEDIUM,9,read_write,"SharePoint, Financial Reporting System, Internal Network, Project Management Tool",TRUE,2025-10-08,TRUE,2020-12-18,FALSE,2024-07-26:MEDIUM:Third-party plugin vulnerability exploited,1,B,2426322.54,53.0,MEDIUM,2026-07-07,2027-07-07,Vendor consolidating services post-acquisition; access scope under review for right-sizing.
VND-0320,Mann-Stanley,Contractor,2020-09-27,2023-04-11,HIGH,8,read_only,"Internal Network, Ticketing System, Dev Environment, VPN Gateway",FALSE,NULL,FALSE,NULL,TRUE,None,0,C+,3873268.92,82.4,HIGH,2026-09-24,2027-09-24,Contract renewal pending legal review; vendor requested expanded access for Internal Network integration.
VND-0321,Ali-Silva,Security Vendor,2024-01-20,2028-05-16,MEDIUM,10,full_admin,"IAM System, Vulnerability Scanner, Firewall Management Console",TRUE,2024-12-11,FALSE,NULL,TRUE,2024-05-14:HIGH:Phishing attack compromised employee credentials,1,B-,420543.59,47.4,MEDIUM,2026-11-11,2027-11-11,Vendor relationship under active monitoring following a prior incident; quarterly check-ins scheduled.
VND-0322,"Hood, Ray and Ellis",Cloud Provider,2020-08-28,2023-09-05,CRITICAL,9,read_write,AWS Production,TRUE,2027-08-14,TRUE,2026-11-06,TRUE,None,0,C+,173254.15,90.8,HIGH,2024-05-23,2025-05-23,Vendor currently under formal investigation by compliance team following irregularities identified in October review; access under heightened scrutiny pending outcome.
VND-0323,"Griffin, Taylor and Terrell",Contractor,2020-05-01,2025-01-22,HIGH,4,read_only,"VPN Gateway, Internal Network, Ticketing System",FALSE,NULL,TRUE,2024-12-13,TRUE,None,0,A,4040912.79,32.7,LOW,2026-06-03,2027-06-03,Contract renewal pending legal review; vendor requested expanded access for VPN Gateway integration.
VND-0324,Smith-Jackson,Contractor,2024-10-15,2025-10-20,MEDIUM,9,full_admin,"VPN Gateway, Internal Network, Shared Drive, Ticketing System",TRUE,2027-07-21,TRUE,2023-12-17,TRUE,2026-04-15:HIGH:Third-party plugin vulnerability exploited,2,A-,3352712.05,46.7,MEDIUM,2025-01-14,2026-01-14,Vendor consolidating services post-acquisition; access scope under review for right-sizing.
VND-0325,"Smith, Clark and Bennett",Software Vendor,2021-12-06,2026-04-19,HIGH,1,read_only,"Loan Origination System, Internal Wiki, Core Banking System, Document Management System",TRUE,2026-08-04,TRUE,2024-03-25,TRUE,2026-03-11:LOW:Phishing attack compromised employee credentials,1,A,300161.24,4.8,LOW,2025-07-09,2026-07-09,Contract renewal pending legal review; vendor requested expanded access for Loan Origination System integration.
VND-0326,Perez-Hess,Data Analytics,2020-03-05,2023-08-28,HIGH,4,read_only,Customer Analytics Engine,TRUE,2026-06-14,FALSE,NULL,FALSE,None,0,B-,327378.42,58.2,MEDIUM,2025-02-15,2026-02-15,Vendor underwent annual security review with no critical findings; remediation tracked in ticket #6306.
VND-0327,Cross-Goodwin,Security Vendor,2023-05-06,2026-05-13,MEDIUM,7,read_write,"Firewall Management Console, Endpoint Detection System, IAM System",TRUE,2025-07-23,TRUE,2024-04-18,FALSE,None,0,A,3486669.75,87.4,HIGH,2026-07-29,2027-07-29,Vendor consolidating services post-acquisition; access scope under review for right-sizing.
VND-0328,Martin and Sons,Consulting,2023-09-30,2028-08-18,MEDIUM,5,full_admin,"Project Management Tool, SharePoint",TRUE,2024-10-15,FALSE,NULL,TRUE,None,0,B,3993597.86,55.4,MEDIUM,2024-07-02,2025-07-02,Vendor consolidating services post-acquisition; access scope under review for right-sizing.
VND-0329,"Robinson, Morales and Flores",Software Vendor,2021-10-25,2025-06-26,CRITICAL,1,read_write,"Internal Wiki, CRM Platform",TRUE,2025-03-17,FALSE,NULL,TRUE,2021-05-11:HIGH:Social engineering attack bypassed access controls,1,A-,3153315.43,4.7,LOW,2024-01-25,2025-01-24,Onsite audit completed on 2025-04-27; vendor demonstrated adequate controls for critical data handling.
VND-0330,"Clark, Moore and Ramos",Software Vendor,2023-06-11,2026-10-10,HIGH,8,full_admin,"ERP System, CRM Platform",TRUE,2026-12-22,FALSE,NULL,TRUE,2020-06-18:HIGH:Misconfigured cloud storage exposed sensitive files,1,C,3434657.58,46.6,MEDIUM,2024-09-15,2025-09-15,Vendor consolidating services post-acquisition; access scope under review for right-sizing.
VND-0331,Ross-Clark,Payment Processor,2022-06-01,2023-11-17,HIGH,10,full_admin,Card Tokenization Service,TRUE,2028-05-23,TRUE,2027-07-04,TRUE,2024-03-28:HIGH:Phishing attack compromised employee credentials,1,B,186452.97,45.4,MEDIUM,2026-03-23,2027-03-23,Contract renewal pending legal review; vendor requested expanded access for Card Tokenization Service integration.
VND-0332,"Mueller, Santana and Watkins",Software Vendor,2022-02-20,2026-01-20,HIGH,9,full_admin,"Internal Wiki, Core Banking System",FALSE,NULL,TRUE,2024-04-26,TRUE,None,0,B,55462.89,34.0,LOW,2026-04-22,2027-04-22,Vendor consolidating services post-acquisition; access scope under review for right-sizing.
VND-0333,"Miller, Perez and Fuentes",Security Vendor,2023-03-30,2027-08-09,LOW,6,read_write,Endpoint Detection System,TRUE,2022-02-12,TRUE,2027-04-08,TRUE,2023-02-28:MEDIUM:Misconfigured cloud storage exposed sensitive files,2,B,477322.22,2.6,LOW,2026-07-02,2027-07-02,Contract renewal pending legal review; vendor requested expanded access for Endpoint Detection System integration.
VND-0334,Phelps-Fox,HR Platform,2025-02-04,2028-05-07,MEDIUM,5,read_write,"HRIS, Employee Directory, Benefits Portal, Payroll System",TRUE,2024-02-08,TRUE,2024-03-07,TRUE,None,0,C,2606632.23,18.2,LOW,2025-10-25,2026-10-25,Onsite audit completed on 2025-02-15; vendor demonstrated adequate controls for medium data handling.
VND-0335,Davis and Sons,Software Vendor,2024-09-09,2028-03-30,MEDIUM,9,read_write,"Core Banking System, Loan Origination System, CRM Platform, Document Management System",TRUE,2024-06-18,TRUE,2028-07-31,TRUE,2021-04-28:HIGH:Phishing attack compromised employee credentials,3,A,294018.76,16.3,LOW,2025-10-14,2026-10-14,Onsite audit completed on 2024-03-05; vendor demonstrated adequate controls for medium data handling.
VND-0336,"Myers, Smith and Avila",Cloud Provider,2022-01-22,2023-10-09,MEDIUM,3,read_only,Azure Tenant,TRUE,2025-04-15,FALSE,NULL,TRUE,None,0,B-,49100.35,57.4,MEDIUM,2025-05-11,2026-05-11,Contract expired on 2023-10-09 but vendor retains active system access; renewal/offboarding decision pending from procurement.
VND-0337,"Walker, Allen and Villarreal",IT Services,2025-11-05,2027-03-19,HIGH,10,full_admin,"Network Monitoring Tool, Help Desk System",TRUE,2025-04-10,FALSE,NULL,TRUE,2021-02-25:HIGH:Credential stuffing attack on admin portal,2,A-,402882.59,88.6,HIGH,2026-05-13,2027-05-13,New vendor onboarded under expedited process; full assessment scheduled within 90 days.
VND-0338,Sanchez-Larson,Security Vendor,2025-03-27,2028-01-06,MEDIUM,2,read_write,"Firewall Management Console, Endpoint Detection System, Vulnerability Scanner, IAM System",FALSE,NULL,FALSE,NULL,TRUE,None,0,A,384539.95,38.7,MEDIUM,2025-03-28,2026-03-28,Vendor flagged during Q1 risk assessment due to a lapsed certification; remediation plan in progress.
VND-0339,Campbell Inc,IT Services,2025-04-04,2028-03-02,MEDIUM,9,full_admin,"Asset Management DB, Active Directory, Network Monitoring Tool",FALSE,NULL,TRUE,2027-10-23,FALSE,2024-02-11:HIGH:API key leak exposed customer records,1,B+,175903.09,40.8,MEDIUM,2026-01-24,2027-01-24,Routine compliance check completed; vendor maintains acceptable security posture.
VND-0340,Smith LLC,Software Vendor,2025-07-29,2028-07-10,MEDIUM,9,full_admin,"Loan Origination System, CRM Platform, Document Management System, ERP System",TRUE,2024-09-10,FALSE,NULL,TRUE,2024-03-17:HIGH:Third-party plugin vulnerability exploited,1,B+,4770356.76,87.0,HIGH,2025-02-22,2026-02-22,Routine compliance check completed; vendor maintains acceptable security posture.
VND-0341,Ayers-Bryan,Backup Provider,2020-06-02,2023-05-26,HIGH,3,read_write,"Cloud Backup Vault, Disaster Recovery Site",TRUE,2023-07-24,FALSE,NULL,TRUE,None,0,A,147974.39,22.9,LOW,2024-08-08,2025-08-08,Onsite audit completed on 2025-07-15; vendor demonstrated adequate controls for high data handling.
VND-0342,Valdez Inc,Contractor,2023-04-24,2027-10-15,MEDIUM,1,read_write,Shared Drive,TRUE,2028-05-20,TRUE,2024-03-27,TRUE,None,0,C,3015620.57,13.2,LOW,2024-01-21,2025-01-20,Vendor consolidating services post-acquisition; access scope under review for right-sizing.
VND-0343,Howard LLC,Software Vendor,2024-12-15,2028-07-12,MEDIUM,5,read_write,"Internal Wiki, Loan Origination System",TRUE,2025-06-09,TRUE,2027-01-29,TRUE,None,0,B+,3664051.50,57.7,MEDIUM,2025-10-14,2026-10-14,Vendor currently under formal investigation by compliance team following irregularities identified in March review; access under heightened scrutiny pending outcome.
VND-0344,"Dunlap, Reynolds and Schneider",Contractor,2023-04-26,2027-11-22,MEDIUM,9,read_write,Ticketing System,TRUE,2023-07-02,TRUE,2026-11-13,TRUE,2022-08-30:LOW:Third-party plugin vulnerability exploited,2,B+,415819.92,57.9,MEDIUM,2025-11-21,2026-11-21,Routine compliance check completed; vendor maintains acceptable security posture.
VND-0345,"Watson, Simpson and Simmons",Contractor,2021-04-21,2023-12-17,CRITICAL,9,full_admin,Internal Network,TRUE,2025-05-19,TRUE,2024-10-09,TRUE,2023-07-23:HIGH:Insider threat led to data exfiltration,2,B+,255177.87,83.8,HIGH,2026-03-05,2027-03-05,Vendor relationship under active monitoring following a prior incident; quarterly check-ins scheduled.
VND-0346,Strickland PLC,Contractor,2025-05-26,2028-05-07,MEDIUM,5,read_write,"Ticketing System, VPN Gateway, Internal Network",TRUE,2024-07-28,TRUE,2028-06-30,TRUE,2024-01-08:LOW:Unauthorized access to customer database detected,1,B-,220406.95,73.4,HIGH,2026-01-09,2027-01-09,Vendor consolidating services post-acquisition; access scope under review for right-sizing.
VND-0347,"Stout, Garcia and Lopez",Security Vendor,2025-10-30,2028-08-26,MEDIUM,6,read_write,"Firewall Management Console, Vulnerability Scanner, Endpoint Detection System",TRUE,2026-08-17,TRUE,2025-10-07,TRUE,None,0,A,229376.11,8.5,LOW,2024-09-29,2025-09-29,Vendor relationship under active monitoring following a prior incident; quarterly check-ins scheduled.
VND-0348,Gutierrez and Sons,Contractor,2024-05-20,2028-04-01,MEDIUM,4,full_admin,"Internal Network, Dev Environment, Shared Drive",TRUE,2024-11-12,FALSE,NULL,TRUE,None,0,A-,296949.46,9.7,LOW,2025-12-06,2026-12-06,Routine compliance check completed; vendor maintains acceptable security posture.
VND-0349,"Gentry, Nash and Navarro",Contractor,2022-11-26,2024-01-16,MEDIUM,8,read_only,"Dev Environment, Shared Drive",FALSE,NULL,TRUE,2026-05-18,TRUE,2024-11-23:MEDIUM:Misconfigured cloud storage exposed sensitive files,1,C,2341398.34,62.3,HIGH,2025-07-14,2026-07-14,Vendor flagged during Q2 risk assessment due to a lapsed certification; remediation plan in progress.
VND-0350,Martin PLC,IT Services,2024-01-11,2025-12-11,MEDIUM,9,read_write,"Asset Management DB, Active Directory",TRUE,2023-09-21,TRUE,2024-07-19,FALSE,None,0,B,2808243.75,59.0,MEDIUM,2024-07-12,2025-07-12,Vendor relationship under active monitoring following a prior incident; quarterly check-ins scheduled.
VND-0351,Holder Ltd,Software Vendor,2021-07-15,2025-05-22,MEDIUM,10,read_only,"Core Banking System, CRM Platform, ERP System",TRUE,2027-11-14,TRUE,2025-03-04,FALSE,2023-08-11:MEDIUM:Third-party plugin vulnerability exploited,1,A,199959.41,58.5,MEDIUM,2025-10-19,2026-10-19,Contract expired on 2025-05-22 but vendor retains active system access; renewal/offboarding decision pending from procurement.
VND-0352,Kramer-Browning,Payment Processor,2022-01-20,2025-12-29,MEDIUM,10,full_admin,"ACH Processing System, Payment Gateway",FALSE,NULL,TRUE,2027-06-01,TRUE,2023-07-08:HIGH:Unauthorized access to customer database detected,2,B,467096.02,56.3,MEDIUM,2024-07-11,2025-07-11,Contract renewal pending legal review; vendor requested expanded access for ACH Processing System integration.
VND-0353,Ayala PLC,HR Platform,2020-09-13,2025-08-20,MEDIUM,3,read_only,"HRIS, Payroll System, Employee Directory, Benefits Portal",TRUE,2026-11-21,FALSE,NULL,TRUE,2024-09-08:LOW:Third-party plugin vulnerability exploited,2,A-,162457.28,52.4,MEDIUM,2024-05-28,2025-05-28,Vendor relationship under active monitoring following a prior incident; quarterly check-ins scheduled.
VND-0354,Thompson-Cochran,Backup Provider,2021-12-08,2023-01-24,HIGH,7,read_only,"Disaster Recovery Site, Cloud Backup Vault, Tape Archive System, Backup Storage Array",TRUE,2025-07-23,FALSE,NULL,TRUE,None,0,C,1858569.01,12.7,LOW,2026-01-14,2027-01-14,Contract renewal pending legal review; vendor requested expanded access for Disaster Recovery Site integration.
VND-0355,Hamilton-Anderson,Contractor,2024-08-14,2025-02-18,MEDIUM,4,read_write,"Internal Network, Shared Drive, VPN Gateway, Dev Environment",TRUE,2026-08-12,TRUE,2025-02-09,FALSE,None,0,A-,2769592.52,48.2,MEDIUM,2026-02-20,2027-02-20,Vendor flagged during Q2 risk assessment due to a lapsed certification; remediation plan in progress.
VND-0356,Duran-Garcia,Data Analytics,2021-04-30,2025-07-10,CRITICAL,10,full_admin,"Data Warehouse, ETL Pipeline System",TRUE,2026-11-08,TRUE,2026-05-26,TRUE,2023-08-28:HIGH:Credential stuffing attack on admin portal,1,B-,246131.55,37.2,MEDIUM,2024-02-16,2025-02-15,New vendor onboarded under expedited process; full assessment scheduled within 90 days.
VND-0357,Cisneros and Sons,Software Vendor,2024-10-06,2028-10-05,MEDIUM,7,read_only,"Loan Origination System, Core Banking System",FALSE,NULL,TRUE,2023-07-04,TRUE,2020-08-07:LOW:Unauthorized access to customer database detected,2,B,1765055.44,1.5,LOW,2026-03-04,2027-03-04,Onsite audit completed on 2025-10-24; vendor demonstrated adequate controls for medium data handling.
VND-0358,Travis-Velez,Consulting,2024-05-05,2025-06-21,CRITICAL,2,read_write,"SharePoint, Project Management Tool",TRUE,2027-12-15,TRUE,2025-05-27,TRUE,None,0,B-,405472.93,71.5,HIGH,2025-09-01,2026-09-01,Contract expired on 2025-06-21 but vendor retains active system access; renewal/offboarding decision pending from procurement.
VND-0359,"Banks, Burton and Roach",Contractor,2020-08-11,2024-03-27,HIGH,1,full_admin,"Dev Environment, Ticketing System, Internal Network",FALSE,NULL,TRUE,2028-11-17,TRUE,None,0,B+,177005.41,58.5,MEDIUM,2026-06-01,2027-06-01,Contract renewal pending legal review; vendor requested expanded access for Dev Environment integration.
VND-0360,Freeman-Caldwell,Consulting,2020-08-20,2023-07-20,HIGH,1,read_only,"Project Management Tool, Internal Network, SharePoint, Financial Reporting System",TRUE,2021-09-25,FALSE,NULL,TRUE,2020-01-12:LOW:API key leak exposed customer records,2,B-,199785.84,32.2,LOW,2026-02-03,2027-02-03,Vendor flagged during Q2 risk assessment due to a lapsed certification; remediation plan in progress.
VND-0361,Anderson Inc,Contractor,2022-10-21,2025-09-05,MEDIUM,9,full_admin,"Ticketing System, Internal Network, Dev Environment, Shared Drive",TRUE,2025-10-28,TRUE,2026-04-12,FALSE,2025-09-07:HIGH:Ransomware attack disrupted service availability,2,A,475005.53,45.0,MEDIUM,2025-03-27,2026-03-27,Vendor flagged during Q4 risk assessment due to a lapsed certification; remediation plan in progress.
VND-0362,Stewart-Harvey,Cloud Provider,2023-01-15,2024-02-12,HIGH,2,read_only,"VPC Network, Kubernetes Cluster, S3 Data Lake",TRUE,2027-04-09,FALSE,NULL,TRUE,2025-09-19:LOW:Phishing attack compromised employee credentials,1,A,4537060.77,48.8,MEDIUM,2026-05-08,2027-05-08,Routine compliance check completed; vendor maintains acceptable security posture.
VND-0363,Roberts Ltd,Backup Provider,2025-03-03,2027-04-26,CRITICAL,3,read_only,"Disaster Recovery Site, Cloud Backup Vault, Tape Archive System, Backup Storage Array",TRUE,2023-05-06,TRUE,2024-09-25,TRUE,2025-12-04:LOW:Credential stuffing attack on admin portal,1,A-,3105523.23,49.0,MEDIUM,2025-12-21,2026-12-21,Contract renewal pending legal review; vendor requested expanded access for Disaster Recovery Site integration.
VND-0364,Pennington-Stevens,Backup Provider,2024-05-19,2026-11-28,MEDIUM,3,read_write,"Cloud Backup Vault, Backup Storage Array",FALSE,NULL,TRUE,2024-09-22,TRUE,None,0,B,498117.17,1.6,LOW,2026-12-06,2027-12-06,Vendor flagged during Q3 risk assessment due to a lapsed certification; remediation plan in progress.
VND-0365,Wallace LLC,Contractor,2021-03-21,2025-06-12,MEDIUM,4,read_write,"Internal Network, Ticketing System, Dev Environment, Shared Drive",FALSE,NULL,TRUE,2024-02-28,TRUE,2024-01-09:MEDIUM:Misconfigured cloud storage exposed sensitive files,1,B,2118519.10,48.5,MEDIUM,2024-11-24,2025-11-24,Vendor relationship under active monitoring following a prior incident; quarterly check-ins scheduled.
VND-0366,Hodge-Mora,Software Vendor,2020-05-19,2023-06-28,MEDIUM,6,read_only,"Internal Wiki, ERP System, CRM Platform, Loan Origination System",FALSE,NULL,TRUE,2026-01-03,TRUE,None,0,A,2670213.76,57.0,MEDIUM,2024-12-08,2025-12-08,Vendor currently under formal investigation by compliance team following irregularities identified in March review; access under heightened scrutiny pending outcome.
VND-0367,Lawrence and Sons,Consulting,2021-09-06,2024-07-17,MEDIUM,7,read_only,"Project Management Tool, SharePoint",TRUE,2025-06-23,TRUE,2027-01-14,TRUE,None,0,A,115704.99,56.4,MEDIUM,2025-04-11,2026-04-11,Contract expired on 2024-07-17 but vendor retains active system access; renewal/offboarding decision pending from procurement.
VND-0368,"Townsend, Gray and Alexander",Contractor,2021-05-21,2025-06-06,MEDIUM,7,read_write,"Shared Drive, Ticketing System",TRUE,2026-05-15,FALSE,NULL,TRUE,2026-04-29:LOW:Credential stuffing attack on admin portal,1,B,412069.10,49.1,MEDIUM,2026-07-10,2027-07-10,Vendor relationship under active monitoring following a prior incident; quarterly check-ins scheduled.
VND-0369,Jordan PLC,Contractor,2025-02-04,2027-03-29,MEDIUM,1,read_only,Ticketing System,TRUE,2025-12-25,FALSE,NULL,TRUE,None,0,A,1449717.79,29.2,LOW,2024-08-10,2025-08-10,Vendor underwent annual security review with no critical findings; remediation tracked in ticket #6125.
VND-0370,Herring-Mills,Software Vendor,2021-05-25,2023-05-25,MEDIUM,4,read_only,"Loan Origination System, Internal Wiki, Document Management System, Core Banking System",TRUE,2026-12-17,FALSE,NULL,TRUE,None,0,B-,3308853.78,53.0,MEDIUM,2024-09-13,2025-09-13,Contract renewal pending legal review; vendor requested expanded access for Loan Origination System integration.
VND-0371,"Howard, Jones and Harris",Backup Provider,2021-12-07,2024-03-25,HIGH,9,full_admin,"Disaster Recovery Site, Cloud Backup Vault",TRUE,2028-11-04,FALSE,NULL,TRUE,2020-01-06:HIGH:Unauthorized access to customer database detected,1,B-,72272.50,42.6,MEDIUM,2026-05-15,2027-05-15,New vendor onboarded under expedited process; full assessment scheduled within 90 days.
VND-0372,"Reynolds, Castro and Valdez",Data Analytics,2020-11-30,2023-03-09,MEDIUM,10,full_admin,BI Dashboard Platform,FALSE,NULL,TRUE,2025-09-18,TRUE,2020-04-29:HIGH:API key leak exposed customer records,1,B+,248003.90,97.2,HIGH,2026-11-18,2027-11-18,Contract renewal pending legal review; vendor requested expanded access for BI Dashboard Platform integration.
VND-0373,Dixon and Sons,Consulting,2024-12-17,2028-03-12,MEDIUM,1,read_only,"Internal Network, Financial Reporting System, SharePoint",TRUE,2025-04-18,TRUE,2025-05-15,TRUE,2024-09-13:MEDIUM:Credential stuffing attack on admin portal,1,C,4408230.36,7.5,LOW,2026-10-15,2027-10-15,Vendor flagged during Q3 risk assessment due to a lapsed certification; remediation plan in progress.
VND-0374,Thompson and Sons,Consulting,2020-02-07,2024-04-22,HIGH,7,read_write,"Financial Reporting System, SharePoint",TRUE,2025-01-05,FALSE,NULL,TRUE,None,0,A,166581.89,50.2,MEDIUM,2025-02-26,2026-02-26,Contract expired on 2024-04-22 but vendor retains active system access; renewal/offboarding decision pending from procurement.
VND-0375,Chen and Sons,Consulting,2023-09-19,2024-09-26,MEDIUM,9,full_admin,"Internal Network, Project Management Tool, SharePoint, Financial Reporting System",TRUE,2027-11-24,FALSE,NULL,TRUE,None,0,B,3182765.46,45.2,MEDIUM,2024-08-22,2025-08-22,New vendor onboarded under expedited process; full assessment scheduled within 90 days.
VND-0376,Hernandez-Green,Data Analytics,2024-07-07,2028-01-05,HIGH,3,full_admin,"BI Dashboard Platform, Data Warehouse",FALSE,NULL,TRUE,2028-09-08,FALSE,None,0,B+,612749.36,8.9,LOW,2026-08-16,2027-08-16,Vendor consolidating services post-acquisition; access scope under review for right-sizing.
VND-0377,Thomas-Reyes,Software Vendor,2021-10-24,2023-11-17,LOW,9,read_only,"Core Banking System, CRM Platform",TRUE,2025-02-13,TRUE,2026-09-24,TRUE,None,0,B-,402779.72,18.4,LOW,2026-01-08,2027-01-08,Routine compliance check completed; vendor maintains acceptable security posture.
VND-0378,Wilcox Inc,Backup Provider,2024-02-05,2028-04-10,MEDIUM,7,full_admin,"Tape Archive System, Cloud Backup Vault",TRUE,2027-05-11,TRUE,2024-08-04,TRUE,2025-03-06:HIGH:Social engineering attack bypassed access controls,1,B,1845896.31,17.2,LOW,2024-08-31,2025-08-31,Vendor consolidating services post-acquisition; access scope under review for right-sizing.
VND-0379,Hill PLC,Cloud Provider,2023-12-17,2025-07-31,MEDIUM,9,read_write,"AWS Production, VPC Network, Kubernetes Cluster, GCP Workspace",FALSE,NULL,TRUE,2028-09-03,TRUE,None,0,C,107195.83,54.3,MEDIUM,2026-03-19,2027-03-19,Vendor currently under formal investigation by compliance team following irregularities identified in December review; access under heightened scrutiny pending outcome.
VND-0380,Hunter-Johnson,Cloud Provider,2024-11-01,2026-02-10,MEDIUM,1,read_only,"Azure Tenant, GCP Workspace, VPC Network",TRUE,2028-11-26,FALSE,NULL,TRUE,None,0,B,441095.72,25.5,LOW,2025-11-27,2026-11-27,Routine compliance check completed; vendor maintains acceptable security posture.
VND-0381,Frey-Cunningham,IT Services,2020-12-11,2023-10-28,MEDIUM,10,full_admin,"Asset Management DB, Help Desk System, Active Directory, Network Monitoring Tool",TRUE,2027-07-28,FALSE,NULL,TRUE,2025-10-25:HIGH:Unauthorized access to customer database detected,1,A-,236392.60,41.1,MEDIUM,2025-02-01,2026-02-01,Onsite audit completed on 2026-06-08; vendor demonstrated adequate controls for medium data handling.
VND-0382,"Nguyen, Mason and Heath",Cloud Provider,2025-03-19,2028-07-24,HIGH,8,full_admin,GCP Workspace,TRUE,2027-03-15,FALSE,NULL,FALSE,2021-07-23:HIGH:Insider threat led to data exfiltration,3,B-,2684756.85,52.9,MEDIUM,2025-09-25,2026-09-25,Vendor flagged during Q2 risk assessment due to a lapsed certification; remediation plan in progress.
VND-0383,Baird PLC,IT Services,2021-06-28,2024-11-10,LOW,2,read_write,"Active Directory, Asset Management DB, Help Desk System",TRUE,2027-09-11,TRUE,2028-11-24,FALSE,None,0,A-,495810.20,93.6,HIGH,2024-06-02,2025-06-02,Routine compliance check completed; vendor maintains acceptable security posture.
VND-0384,Gray LLC,Data Analytics,2020-10-22,2025-08-04,MEDIUM,8,read_write,Customer Analytics Engine,FALSE,NULL,TRUE,2024-06-19,TRUE,2026-07-20:HIGH:API key leak exposed customer records,1,C,296784.48,58.2,MEDIUM,2026-05-09,2027-05-09,Vendor flagged during Q1 risk assessment due to a lapsed certification; remediation plan in progress.
VND-0385,"Ford, Morris and Sandoval",Software Vendor,2023-08-25,2025-12-24,HIGH,9,full_admin,"Document Management System, Internal Wiki, Loan Origination System",TRUE,2024-01-07,TRUE,2027-09-09,TRUE,2026-11-18:HIGH:Malware infection on vendor's internal network,1,B,606427.39,46.3,MEDIUM,2026-05-27,2027-05-27,Vendor relationship under active monitoring following a prior incident; quarterly check-ins scheduled.
VND-0386,Cole-Williams,Consulting,2022-01-30,2023-02-04,LOW,10,read_only,"Project Management Tool, SharePoint",TRUE,2021-11-03,TRUE,2027-01-10,TRUE,None,0,B,2725960.80,26.9,LOW,2025-10-21,2026-10-21,Vendor consolidating services post-acquisition; access scope under review for right-sizing.
VND-0387,"Sloan, Perkins and Sims",Cloud Provider,2020-05-23,2023-11-10,LOW,10,full_admin,"VPC Network, GCP Workspace, AWS Production",TRUE,2025-01-31,FALSE,NULL,TRUE,2020-11-17:HIGH:Misconfigured cloud storage exposed sensitive files,1,A,2487681.82,83.8,HIGH,2025-03-16,2026-03-16,Vendor consolidating services post-acquisition; access scope under review for right-sizing.
VND-0388,Jennings-Smith,Payment Processor,2021-07-07,2023-07-01,LOW,1,read_only,"Fraud Detection Engine, Payment Gateway",TRUE,2025-11-13,FALSE,NULL,FALSE,2021-07-03:MEDIUM:Insider threat led to data exfiltration,1,B,634843.26,48.2,MEDIUM,2026-01-20,2027-01-20,Vendor relationship under active monitoring following a prior incident; quarterly check-ins scheduled.
VND-0389,Campos and Sons,Contractor,2022-09-15,2023-04-24,LOW,4,read_only,"Ticketing System, Dev Environment",FALSE,NULL,FALSE,NULL,TRUE,None,0,B-,393274.11,16.8,LOW,2026-11-14,2027-11-14,Vendor relationship under active monitoring following a prior incident; quarterly check-ins scheduled.
VND-0390,"Meyer, Levine and Wilson",Security Vendor,2024-11-12,2028-11-02,MEDIUM,3,read_write,"IAM System, Endpoint Detection System, SIEM Platform",FALSE,NULL,TRUE,2024-02-13,TRUE,None,0,B+,227332.52,20.0,LOW,2025-02-21,2026-02-21,Routine compliance check completed; vendor maintains acceptable security posture.
VND-0391,Greer-Jones,Consulting,2020-03-25,2024-09-24,HIGH,8,read_write,"Project Management Tool, SharePoint, Financial Reporting System, Internal Network",TRUE,2021-01-23,FALSE,NULL,TRUE,2025-05-22:MEDIUM:Unauthorized access to customer database detected,1,B,42254.54,19.6,LOW,2024-06-22,2025-06-22,Contract renewal pending legal review; vendor requested expanded access for Project Management Tool integration.
VND-0392,King Inc,Contractor,2021-11-23,2023-02-27,HIGH,7,read_only,"Ticketing System, VPN Gateway",TRUE,2020-09-12,TRUE,2024-09-14,TRUE,None,0,B-,481691.91,30.1,LOW,2024-05-12,2025-05-12,Vendor flagged during Q4 risk assessment due to a lapsed certification; remediation plan in progress.
